@relation traffic 
@attribute srcIP {10.0.2.15,91.144.166.4,217.69.128.54,192.150.8.45,94.100.182.15,217.73.200.169,94.100.179.183,77.88.21.90,91.192.148.145,91.192.148.36,88.212.196.77,94.100.178.215,66.235.133.11,213.180.204.8,74.125.87.106,74.125.87.102,74.125.2.18,195.248.234.174,77.221.130.28,77.221.140.2,209.85.229.104,94.100.182.110,94.100.179.158,94.100.182.66,94.100.188.41,68.177.102.20,68.177.102.30,74.125.43.139,92.123.244.20}
@attribute dstIP {91.144.166.4,10.0.2.15,217.69.128.54,192.150.8.45,94.100.182.15,217.73.200.169,94.100.179.183,77.88.21.90,91.192.148.145,91.192.148.36,88.212.196.77,94.100.178.215,66.235.133.11,213.180.204.8,74.125.87.106,224.0.0.251,74.125.87.102,74.125.2.18,220.181.6.184,195.248.234.174,77.221.130.28,77.221.140.2,209.85.229.104,94.100.182.110,94.100.179.158,94.100.182.66,94.100.188.41,68.177.102.20,68.177.102.30,74.125.43.139,92.123.244.20}
@attribute length {71,73,354,74,60,54,1274,112,554,1514,642,82,1474,1110,1494,98,704,1314,326,78,187,749,492,70,86,1298,477,231,244,1342,393,72,304,1357,1206,418,369,80,276,1172,886,77,209,236,76,307,291,981,763,1347,266,317,97,864,75,297,1155,308,630,1184,631,65,156,151,166,146,91,211,1166,880,89,140,770,288,929,757,289,261,781,1270,194,137,767,1267,1339,320,69,253,1320,505,846,550,573,1101,1185,1060,564,569,1028,1387,822,1425,135,1163,319,88,164,677,138,133,85,160,117,87,121,1158,678,539,278,258,950,1496,436,1135,1136,1123,341,1145,792,110,1201,238,807,705,444,885,1085,587,850,216,1104,594,575,251,214,648,1237,153,581,547,157,738,701,948,920,766,1176,239,928,924,931,926,944,954,946,227,228,1478,619,881,977,975,979,976,81,226,199,612,615,518,608,607,84,1296,190,1230,224,476,636,311,828,403,340,912,1026,1013,621,240,169,538,359,458,843,500,79,1131}
@attribute protocol {UDP,TCP,ICMP}
@attribute srcCountry {@@,RU,DE,US,UA,EU}
@attribute dstCountry {RU,@@,DE,US,CN,UA,EU}
@data
217.69.128.54,10.0.2.15,1514,TCP,DE,@@
217.69.128.54,10.0.2.15,642,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,1514,TCP,DE,@@
217.69.128.54,10.0.2.15,642,TCP,DE,@@
217.69.128.54,10.0.2.15,1514,TCP,DE,@@
217.69.128.54,10.0.2.15,258,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,1514,TCP,DE,@@
217.69.128.54,10.0.2.15,642,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,1514,TCP,DE,@@
217.69.128.54,10.0.2.15,642,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,1514,TCP,DE,@@
217.69.128.54,10.0.2.15,642,TCP,DE,@@
217.69.128.54,10.0.2.15,1496,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,1514,TCP,DE,@@
217.69.128.54,10.0.2.15,642,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,886,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,1514,TCP,DE,@@
217.69.128.54,10.0.2.15,642,TCP,DE,@@
217.69.128.54,10.0.2.15,886,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,1514,TCP,DE,@@
217.69.128.54,10.0.2.15,642,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,886,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,1514,TCP,DE,@@
217.69.128.54,10.0.2.15,642,TCP,DE,@@
217.69.128.54,10.0.2.15,886,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,1514,TCP,DE,@@
217.69.128.54,10.0.2.15,642,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,1514,TCP,DE,@@
217.69.128.54,10.0.2.15,642,TCP,DE,@@
217.69.128.54,10.0.2.15,1514,TCP,DE,@@
217.69.128.54,10.0.2.15,642,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,1514,TCP,DE,@@
217.69.128.54,10.0.2.15,642,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,1514,TCP,DE,@@
217.69.128.54,10.0.2.15,436,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,60,TCP,DE,@@
10.0.2.15,217.69.128.54,54,TCP,@@,DE
217.69.128.54,10.0.2.15,60,TCP,DE,@@
10.0.2.15,91.144.166.4,78,UDP,@@,RU
91.144.166.4,10.0.2.15,187,UDP,RU,@@
10.0.2.15,217.73.200.169,74,TCP,@@,RU
217.73.200.169,10.0.2.15,60,TCP,RU,@@
10.0.2.15,217.73.200.169,54,TCP,@@,RU
10.0.2.15,217.73.200.169,573,TCP,@@,RU
217.73.200.169,10.0.2.15,60,TCP,RU,@@
10.0.2.15,91.144.166.4,70,UDP,@@,RU
217.73.200.169,10.0.2.15,492,TCP,RU,@@
10.0.2.15,217.73.200.169,54,TCP,@@,RU
217.73.200.169,10.0.2.15,60,TCP,RU,@@
10.0.2.15,217.73.200.169,54,TCP,@@,RU
217.73.200.169,10.0.2.15,60,TCP,RU,@@
91.144.166.4,10.0.2.15,86,UDP,RU,@@
10.0.2.15,94.100.179.158,74,TCP,@@,@@
10.0.2.15,94.100.179.158,74,TCP,@@,@@
10.0.2.15,94.100.179.158,74,TCP,@@,@@
94.100.179.158,10.0.2.15,60,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,60,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,60,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
10.0.2.15,94.100.179.158,1135,TCP,@@,@@
10.0.2.15,94.100.179.158,1136,TCP,@@,@@
10.0.2.15,94.100.179.158,1123,TCP,@@,@@
94.100.179.158,10.0.2.15,60,TCP,@@,@@
94.100.179.158,10.0.2.15,60,TCP,@@,@@
94.100.179.158,10.0.2.15,60,TCP,@@,@@
10.0.2.15,91.144.166.4,74,UDP,@@,RU
91.144.166.4,10.0.2.15,341,UDP,RU,@@
10.0.2.15,94.100.182.66,74,TCP,@@,@@
94.100.182.66,10.0.2.15,60,TCP,@@,@@
10.0.2.15,94.100.182.66,54,TCP,@@,@@
10.0.2.15,94.100.182.66,1145,TCP,@@,@@
94.100.182.66,10.0.2.15,60,TCP,@@,@@
10.0.2.15,91.144.166.4,76,UDP,@@,RU
94.100.179.158,10.0.2.15,244,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,244,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,1514,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,642,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,886,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.182.66,10.0.2.15,792,TCP,@@,@@
10.0.2.15,94.100.182.66,54,TCP,@@,@@
94.100.179.158,10.0.2.15,1514,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,642,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,1514,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,642,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
91.144.166.4,10.0.2.15,110,UDP,RU,@@
94.100.179.158,10.0.2.15,278,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
10.0.2.15,94.100.188.41,74,TCP,@@,@@
94.100.188.41,10.0.2.15,60,TCP,@@,@@
10.0.2.15,94.100.188.41,54,TCP,@@,@@
10.0.2.15,94.100.188.41,1201,TCP,@@,@@
94.100.188.41,10.0.2.15,60,TCP,@@,@@
94.100.179.158,10.0.2.15,1514,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,642,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,886,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,1514,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,642,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,886,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,1514,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,642,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,1514,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,642,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,1514,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,258,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.188.41,10.0.2.15,238,TCP,@@,@@
10.0.2.15,94.100.188.41,54,TCP,@@,@@
94.100.188.41,10.0.2.15,60,TCP,@@,@@
10.0.2.15,94.100.188.41,54,TCP,@@,@@
94.100.188.41,10.0.2.15,60,TCP,@@,@@
94.100.179.158,10.0.2.15,1514,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,642,TCP,@@,@@
94.100.179.158,10.0.2.15,886,TCP,@@,@@
94.100.179.158,10.0.2.15,1514,TCP,@@,@@
94.100.179.158,10.0.2.15,642,TCP,@@,@@
94.100.179.158,10.0.2.15,886,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,1514,TCP,@@,@@
94.100.179.158,10.0.2.15,642,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,886,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,1514,TCP,@@,@@
94.100.179.158,10.0.2.15,642,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,807,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
10.0.2.15,91.144.166.4,72,UDP,@@,RU
91.144.166.4,10.0.2.15,304,UDP,RU,@@
10.0.2.15,77.88.21.90,74,TCP,@@,RU
77.88.21.90,10.0.2.15,60,TCP,RU,@@
10.0.2.15,77.88.21.90,54,TCP,@@,RU
10.0.2.15,77.88.21.90,705,TCP,@@,RU
77.88.21.90,10.0.2.15,60,TCP,RU,@@
77.88.21.90,10.0.2.15,1514,TCP,RU,@@
10.0.2.15,77.88.21.90,54,TCP,@@,RU
77.88.21.90,10.0.2.15,642,TCP,RU,@@
10.0.2.15,77.88.21.90,54,TCP,@@,RU
77.88.21.90,10.0.2.15,444,TCP,RU,@@
10.0.2.15,77.88.21.90,54,TCP,@@,RU
10.0.2.15,91.144.166.4,72,UDP,@@,RU
10.0.2.15,77.88.21.90,885,TCP,@@,RU
77.88.21.90,10.0.2.15,60,TCP,RU,@@
91.144.166.4,10.0.2.15,304,UDP,RU,@@
77.88.21.90,10.0.2.15,369,TCP,RU,@@
10.0.2.15,77.88.21.90,54,TCP,@@,RU
10.0.2.15,77.88.21.90,74,TCP,@@,RU
77.88.21.90,10.0.2.15,60,TCP,RU,@@
10.0.2.15,77.88.21.90,54,TCP,@@,RU
10.0.2.15,77.88.21.90,1085,TCP,@@,RU
77.88.21.90,10.0.2.15,60,TCP,RU,@@
77.88.21.90,10.0.2.15,369,TCP,RU,@@
10.0.2.15,77.88.21.90,54,TCP,@@,RU
10.0.2.15,91.192.148.145,587,TCP,@@,RU
91.192.148.145,10.0.2.15,60,TCP,RU,@@
91.192.148.145,10.0.2.15,569,TCP,RU,@@
10.0.2.15,91.192.148.145,54,TCP,@@,RU
10.0.2.15,91.192.148.145,850,TCP,@@,RU
91.192.148.145,10.0.2.15,60,TCP,RU,@@
91.192.148.145,10.0.2.15,1514,TCP,RU,@@
10.0.2.15,91.192.148.145,54,TCP,@@,RU
91.192.148.145,10.0.2.15,642,TCP,RU,@@
10.0.2.15,91.192.148.145,54,TCP,@@,RU
91.192.148.145,10.0.2.15,216,TCP,RU,@@
10.0.2.15,91.192.148.145,54,TCP,@@,RU
91.192.148.145,10.0.2.15,1104,TCP,RU,@@
10.0.2.15,91.192.148.145,54,TCP,@@,RU
10.0.2.15,91.192.148.145,594,TCP,@@,RU
91.192.148.145,10.0.2.15,60,TCP,RU,@@
10.0.2.15,91.144.166.4,77,UDP,@@,RU
91.192.148.145,10.0.2.15,569,TCP,RU,@@
91.144.166.4,10.0.2.15,209,UDP,RU,@@
10.0.2.15,91.192.148.36,74,TCP,@@,RU
10.0.2.15,91.192.148.36,74,TCP,@@,RU
10.0.2.15,91.192.148.145,54,TCP,@@,RU
91.192.148.36,10.0.2.15,60,TCP,RU,@@
10.0.2.15,91.192.148.36,54,TCP,@@,RU
91.192.148.36,10.0.2.15,60,TCP,RU,@@
10.0.2.15,91.192.148.36,54,TCP,@@,RU
10.0.2.15,91.192.148.36,575,TCP,@@,RU
10.0.2.15,91.192.148.36,575,TCP,@@,RU
91.192.148.36,10.0.2.15,60,TCP,RU,@@
91.192.148.36,10.0.2.15,60,TCP,RU,@@
91.192.148.36,10.0.2.15,1514,TCP,RU,@@
10.0.2.15,91.192.148.36,54,TCP,@@,RU
91.192.148.36,10.0.2.15,642,TCP,RU,@@
10.0.2.15,91.192.148.36,54,TCP,@@,RU
91.192.148.36,10.0.2.15,1514,TCP,RU,@@
10.0.2.15,91.192.148.36,54,TCP,@@,RU
91.192.148.36,10.0.2.15,642,TCP,RU,@@
10.0.2.15,91.192.148.36,54,TCP,@@,RU
91.192.148.36,10.0.2.15,251,TCP,RU,@@
10.0.2.15,91.192.148.36,54,TCP,@@,RU
91.192.148.36,10.0.2.15,214,TCP,RU,@@
10.0.2.15,91.192.148.36,54,TCP,@@,RU
94.100.179.158,10.0.2.15,60,TCP,@@,@@
94.100.179.158,10.0.2.15,60,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
10.0.2.15,94.100.179.158,54,TCP,@@,@@
94.100.179.158,10.0.2.15,60,TCP,@@,@@
10.0.2.15,91.144.166.4,76,UDP,@@,RU
91.144.166.4,10.0.2.15,307,UDP,RU,@@
10.0.2.15,88.212.196.77,74,TCP,@@,RU
10.0.2.15,94.100.179.158,54,TCP,@@,@@
88.212.196.77,10.0.2.15,60,TCP,RU,@@
10.0.2.15,88.212.196.77,54,TCP,@@,RU
10.0.2.15,88.212.196.77,648,TCP,@@,RU
88.212.196.77,10.0.2.15,60,TCP,RU,@@
10.0.2.15,91.144.166.4,72,UDP,@@,RU
10.0.2.15,94.100.182.110,74,TCP,@@,@@
94.100.182.110,10.0.2.15,60,TCP,@@,@@
10.0.2.15,94.100.182.110,54,TCP,@@,@@
10.0.2.15,94.100.182.110,630,TCP,@@,@@
94.100.182.110,10.0.2.15,60,TCP,@@,@@
91.144.166.4,10.0.2.15,291,UDP,RU,@@
10.0.2.15,94.100.178.215,74,TCP,@@,@@
94.100.178.215,10.0.2.15,60,TCP,@@,@@
10.0.2.15,94.100.178.215,54,TCP,@@,@@
10.0.2.15,94.100.178.215,1237,TCP,@@,@@
94.100.178.215,10.0.2.15,60,TCP,@@,@@
88.212.196.77,10.0.2.15,317,TCP,RU,@@
10.0.2.15,88.212.196.77,54,TCP,@@,RU
10.0.2.15,88.212.196.77,54,TCP,@@,RU
88.212.196.77,10.0.2.15,60,TCP,RU,@@
88.212.196.77,10.0.2.15,60,TCP,RU,@@
10.0.2.15,88.212.196.77,54,TCP,@@,RU
94.100.182.110,10.0.2.15,326,TCP,@@,@@
10.0.2.15,94.100.182.110,54,TCP,@@,@@
10.0.2.15,94.100.182.110,54,TCP,@@,@@
94.100.182.110,10.0.2.15,60,TCP,@@,@@
94.100.182.110,10.0.2.15,60,TCP,@@,@@
10.0.2.15,94.100.182.110,54,TCP,@@,@@
94.100.178.215,10.0.2.15,266,TCP,@@,@@
10.0.2.15,94.100.178.215,54,TCP,@@,@@
94.100.178.215,10.0.2.15,97,TCP,@@,@@
10.0.2.15,94.100.178.215,54,TCP,@@,@@
94.100.178.215,10.0.2.15,60,TCP,@@,@@
10.0.2.15,94.100.178.215,54,TCP,@@,@@
94.100.178.215,10.0.2.15,60,TCP,@@,@@
10.0.2.15,91.144.166.4,69,UDP,@@,RU
91.144.166.4,10.0.2.15,153,UDP,RU,@@
10.0.2.15,68.177.102.20,74,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,68.177.102.20,581,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
68.177.102.20,10.0.2.15,547,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,91.144.166.4,73,UDP,@@,RU
91.144.166.4,10.0.2.15,157,UDP,RU,@@
10.0.2.15,68.177.102.20,74,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,68.177.102.20,738,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
68.177.102.20,10.0.2.15,1514,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,642,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,91.192.148.145,701,TCP,@@,RU
91.192.148.145,10.0.2.15,60,TCP,RU,@@
68.177.102.20,10.0.2.15,1514,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,642,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,98,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,68.177.102.20,74,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,68.177.102.20,948,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
10.0.2.15,68.177.102.20,74,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,68.177.102.20,920,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
91.192.148.145,10.0.2.15,308,TCP,RU,@@
10.0.2.15,91.192.148.145,54,TCP,@@,RU
68.177.102.20,10.0.2.15,1514,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,642,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,766,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,1514,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,642,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,766,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,1514,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,642,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,1176,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,239,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,239,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,68.177.102.20,928,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
68.177.102.20,10.0.2.15,239,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,68.177.102.20,924,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
68.177.102.20,10.0.2.15,239,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,68.177.102.20,931,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
68.177.102.20,10.0.2.15,239,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,68.177.102.20,926,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
68.177.102.20,10.0.2.15,239,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,68.177.102.20,944,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
10.0.2.15,68.177.102.20,954,TCP,@@,US
10.0.2.15,68.177.102.20,946,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
68.177.102.20,10.0.2.15,60,TCP,US,@@
68.177.102.20,10.0.2.15,227,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,228,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,1514,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,642,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,1514,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,642,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,98,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,1514,TCP,US,@@
68.177.102.20,10.0.2.15,642,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,766,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,1514,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,642,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,1514,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,642,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,1478,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,1514,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,642,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,766,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,1514,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,619,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,68.177.102.20,881,TCP,@@,US
10.0.2.15,68.177.102.20,977,TCP,@@,US
10.0.2.15,68.177.102.20,975,TCP,@@,US
10.0.2.15,68.177.102.20,74,TCP,@@,US
10.0.2.15,68.177.102.20,74,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
68.177.102.20,10.0.2.15,60,TCP,US,@@
68.177.102.20,10.0.2.15,60,TCP,US,@@
68.177.102.20,10.0.2.15,60,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,68.177.102.20,979,TCP,@@,US
10.0.2.15,68.177.102.20,976,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
68.177.102.20,10.0.2.15,60,TCP,US,@@
10.0.2.15,68.177.102.20,74,TCP,@@,US
77.88.21.90,10.0.2.15,60,TCP,RU,@@
68.177.102.20,10.0.2.15,60,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
10.0.2.15,68.177.102.20,975,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
10.0.2.15,91.144.166.4,81,UDP,@@,RU
10.0.2.15,77.88.21.90,54,TCP,@@,RU
68.177.102.20,10.0.2.15,226,TCP,US,@@
10.0.2.15,68.177.102.20,975,TCP,@@,US
68.177.102.20,10.0.2.15,60,TCP,US,@@
68.177.102.20,10.0.2.15,1514,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,642,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,227,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
68.177.102.20,10.0.2.15,766,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
77.88.21.90,10.0.2.15,60,TCP,RU,@@
91.144.166.4,10.0.2.15,199,UDP,RU,@@
10.0.2.15,68.177.102.30,74,TCP,@@,US
10.0.2.15,68.177.102.30,74,TCP,@@,US
10.0.2.15,68.177.102.30,74,TCP,@@,US
10.0.2.15,68.177.102.30,74,TCP,@@,US
10.0.2.15,68.177.102.30,74,TCP,@@,US
10.0.2.15,77.88.21.90,54,TCP,@@,RU
68.177.102.30,10.0.2.15,60,TCP,US,@@
10.0.2.15,68.177.102.30,54,TCP,@@,US
68.177.102.30,10.0.2.15,60,TCP,US,@@
10.0.2.15,68.177.102.30,54,TCP,@@,US
68.177.102.30,10.0.2.15,60,TCP,US,@@
10.0.2.15,68.177.102.30,54,TCP,@@,US
68.177.102.30,10.0.2.15,60,TCP,US,@@
10.0.2.15,68.177.102.30,54,TCP,@@,US
68.177.102.30,10.0.2.15,60,TCP,US,@@
10.0.2.15,68.177.102.30,54,TCP,@@,US
10.0.2.15,68.177.102.30,612,TCP,@@,US
10.0.2.15,68.177.102.30,615,TCP,@@,US
10.0.2.15,68.177.102.30,518,TCP,@@,US
10.0.2.15,68.177.102.30,608,TCP,@@,US
10.0.2.15,68.177.102.30,607,TCP,@@,US
68.177.102.30,10.0.2.15,60,TCP,US,@@
68.177.102.30,10.0.2.15,60,TCP,US,@@
68.177.102.30,10.0.2.15,60,TCP,US,@@
68.177.102.30,10.0.2.15,60,TCP,US,@@
68.177.102.30,10.0.2.15,60,TCP,US,@@
68.177.102.20,10.0.2.15,226,TCP,US,@@
10.0.2.15,68.177.102.20,54,TCP,@@,US
